pitch,roll,elbow_p,elbow_yaw,hand_x,hand_z,x_osc,z_osc,qacc_max,stable,z_ok,x_ok,candidate
0.0,0.5,1.0,0.0,0.0577,0.7079,0.0,2e-05,0.84,True,True,False,False
0.0,0.5,1.0,0.5,0.0963,0.6645,0.0,2e-05,0.81,True,False,False,False
0.0,0.5,1.0,1.0,0.1254,0.6496,0.0,2e-05,0.81,True,False,False,False
0.0,0.5,1.0,1.5,0.1368,0.6765,0.0,6e-05,0.81,True,False,False,False
0.0,0.5,1.0,2.0,0.107,0.7018,0.00106,0.00018,315.08,True,True,False,False
0.0,0.5,1.5,0.0,0.0576,0.7078,0.0,2e-05,0.84,True,True,False,False
0.0,0.5,1.5,0.5,0.0626,0.6548,0.0,2e-05,0.81,True,False,False,False
0.0,0.5,1.5,1.0,0.0664,0.6327,0.0,2e-05,0.81,True,False,False,False
0.0,0.5,1.5,1.5,0.0661,0.6469,0.0,0.0,0.81,True,False,False,False
0.0,0.5,1.5,2.0,0.0661,0.694,0.0,0.0,0.81,True,True,False,False
0.0,0.5,2.0,0.0,0.0575,0.7079,0.0,2e-05,0.84,True,True,False,False
0.0,0.5,2.0,0.5,0.0277,0.6603,0.0,2e-05,0.81,True,False,False,False
0.0,0.5,2.0,1.0,0.0053,0.6424,0.0,2e-05,0.81,True,False,False,False
0.0,0.5,2.0,1.5,-0.0044,0.6584,0.0,1e-05,0.81,True,False,False,False
0.0,0.5,2.0,2.0,0.001,0.7046,0.0,0.0,0.81,True,True,False,False
0.0,1.0,-1.0,0.0,0.0575,0.5814,0.0,1e-05,0.81,True,False,False,False
0.0,1.0,-1.0,0.5,0.0955,0.6286,0.0,1e-05,0.81,True,False,False,False
0.0,1.0,-1.0,1.0,0.1175,0.6985,1e-05,4e-05,0.81,True,True,False,False
0.0,1.0,-1.0,1.5,0.1266,0.7728,1e-05,4e-05,0.81,True,True,False,False
0.0,1.0,-1.0,2.0,0.1281,0.8247,0.0,1e-05,0.81,True,True,False,False
0.0,1.0,-0.5,0.0,0.0575,0.5814,0.0,1e-05,0.81,True,False,False,False
0.0,1.0,-0.5,0.5,0.1061,0.6181,2e-05,3e-05,0.81,True,False,False,False
0.0,1.0,-0.5,1.0,0.1332,0.6681,3e-05,5e-05,0.81,True,False,False,False
0.0,1.0,-0.5,1.5,0.1809,0.7775,0.00041,0.00221,142.51,True,True,False,False
0.0,1.0,-0.5,2.0,0.1769,0.8224,8e-05,1e-05,1.21,True,True,False,False
0.0,1.0,0.0,0.0,0.0575,0.5814,0.0,1e-05,0.81,True,False,False,False
0.0,1.0,0.0,0.5,0.1035,0.6028,3e-05,3e-05,0.81,True,False,False,False
0.0,1.0,0.0,1.0,0.1272,0.636,0.00023,0.00067,1.3,True,False,False,False
0.0,1.0,0.0,1.5,0.2093,0.6998,8e-05,3e-05,640.38,True,True,False,False
0.0,1.0,0.0,2.0,0.1845,0.8079,0.00123,0.00063,0.81,True,True,False,False
0.0,1.0,0.5,0.0,0.0575,0.5814,0.0,1e-05,0.81,True,False,False,False
0.0,1.0,0.5,0.5,0.0902,0.5874,4e-05,3e-05,0.81,True,False,False,False
0.0,1.0,0.5,1.0,0.1092,0.609,0.00015,0.0004,1.07,True,False,False,False
0.0,1.0,0.5,1.5,0.1982,0.6995,0.0004,7e-05,638.85,True,True,False,False
0.0,1.0,0.5,2.0,0.1338,0.7783,6e-05,1e-05,0.81,True,True,False,False
0.0,1.0,1.0,0.0,0.0575,0.5813,0.0,1e-05,0.81,True,False,False,False
0.0,1.0,1.0,0.5,0.0714,0.5729,4e-05,3e-05,0.81,True,False,False,False
0.0,1.0,1.0,1.0,0.0559,0.5739,0.0,2e-05,0.81,True,False,False,False
0.0,1.0,1.0,1.5,0.0516,0.6199,1e-05,0.0001,0.81,True,False,False,False
0.0,1.0,1.0,2.0,0.1466,0.7012,0.00019,3e-05,657.35,True,True,False,False
0.0,1.0,1.5,0.0,0.0575,0.5813,0.0,1e-05,0.81,True,False,False,False
0.0,1.0,1.5,0.5,0.0625,0.5588,0.0,0.0,0.81,True,False,False,False
0.0,1.0,1.5,1.0,0.0652,0.5771,0.0,5e-05,1.63,True,False,False,False
0.0,1.0,1.5,1.5,0.0659,0.6193,0.0,0.0,0.81,True,False,False,False
0.0,1.0,1.5,2.0,0.0649,0.6899,5e-05,0.00029,0.9,True,False,False,False
0.0,1.0,2.0,0.0,0.0574,0.5813,0.0,1e-05,0.81,True,False,False,False
0.0,1.0,2.0,0.5,0.0277,0.5622,0.0,1e-05,0.81,True,False,False,False
0.0,1.0,2.0,1.0,0.0053,0.5786,0.0,0.0,0.81,True,False,False,False
0.0,1.0,2.0,1.5,-0.0044,0.6266,0.0,0.0,0.81,True,False,False,False
0.0,1.0,2.0,2.0,-0.0263,0.6983,0.0,1e-05,0.81,True,True,False,False
0.0,1.5,-1.0,0.0,0.0571,0.5279,0.0,0.0,0.81,True,False,False,False
0.0,1.5,-1.0,0.5,0.0605,0.5473,0.0,2e-05,0.81,True,False,False,False
0.0,1.5,-1.0,1.0,0.07,0.6071,6e-05,8e-05,0.81,True,False,False,False
0.0,1.5,-1.0,1.5,0.0821,0.6828,0.0003,0.0001,8.42,True,False,False,False
0.0,1.5,-1.0,2.0,0.0989,0.7747,9e-05,0.00023,0.81,True,True,False,False
0.0,1.5,-0.5,0.0,0.057,0.5279,0.0,0.0,0.81,True,False,False,False
0.0,1.5,-0.5,0.5,0.056,0.5416,0.0,2e-05,0.81,True,False,False,False
0.0,1.5,-0.5,1.0,0.0834,0.6167,0.0001,3e-05,0.81,True,False,False,False
0.0,1.5,-0.5,1.5,0.1846,0.6944,9e-05,0.00032,786.0,True,True,False,False
0.0,1.5,-0.5,2.0,0.1183,0.7843,0.00016,0.00023,1.11,True,True,False,False
0.0,1.5,0.0,0.0,0.0568,0.5279,0.0,0.0,0.81,True,False,False,False
0.0,1.5,0.0,0.5,0.0547,0.5365,0.0,0.0,3.66,True,False,False,False
0.0,1.5,0.0,1.0,0.0416,0.5669,1e-05,5e-05,0.82,True,False,False,False
0.0,1.5,0.0,1.5,0.214,0.693,0.00017,0.00048,730.45,True,True,False,False
0.0,1.5,0.0,2.0,0.1193,0.7723,0.0004,0.00036,1.83,True,True,False,False
0.0,1.5,0.5,0.0,0.0567,0.5279,0.0,0.0,0.81,True,False,False,False
0.0,1.5,0.5,0.5,0.0569,0.5359,1e-05,1e-05,0.84,True,False,False,False
0.0,1.5,0.5,1.0,0.0408,0.5934,0.00015,8e-05,4.02,True,False,False,False
0.0,1.5,0.5,1.5,0.1883,0.6886,0.00027,0.00061,587.82,True,False,False,False
0.0,1.5,0.5,2.0,0.1196,0.7752,0.00031,0.00036,1.21,True,True,False,False
0.0,1.5,1.0,0.0,0.0567,0.5279,0.0,0.0,0.81,True,False,False,False
0.0,1.5,1.0,0.5,0.0623,0.537,0.00031,7e-05,3.52,True,False,False,False
0.0,1.5,1.0,1.0,0.0577,0.5832,8e-05,3e-05,0.89,True,False,False,False
0.0,1.5,1.0,1.5,0.1778,0.6827,0.00037,0.0003,412.29,True,False,False,False
0.0,1.5,1.0,2.0,0.1196,0.775,0.00028,0.00028,3.89,True,True,False,False
0.0,1.5,1.5,0.0,0.0568,0.5279,0.0,0.0,0.81,True,False,False,False
0.0,1.5,1.5,0.5,0.0624,0.5919,7e-05,5e-05,0.81,True,False,False,False
0.0,1.5,1.5,1.0,0.0658,0.5806,6e-05,6e-05,0.82,True,False,False,False
0.0,1.5,1.5,1.5,0.0645,0.5861,0.0,0.00026,0.82,True,False,False,False
0.0,1.5,1.5,2.0,0.1247,0.7804,0.00056,0.00046,5.61,True,True,False,False
0.0,1.5,2.0,0.0,0.0568,0.5279,0.0,0.0,0.81,True,False,False,False
0.0,1.5,2.0,0.5,-0.0124,0.5484,5e-05,1e-05,0.82,True,False,False,False
0.0,1.5,2.0,1.0,0.0097,0.5774,4e-05,1e-05,0.81,True,False,False,False
0.0,1.5,2.0,1.5,0.0063,0.5899,0.0,0.0003,0.81,True,False,False,False
0.0,1.5,2.0,2.0,-0.0598,0.7415,3e-05,0.00027,0.81,True,True,False,False
